18/03/2022 11:38:21 3: Training loss is: 2.638; Testing loss is: 8.007
22/03/2022 04:43:48 15: Training loss is: 0.010; Testing loss is: 0.035
22/03/2022 04:48:15 15: Training loss is: 0.009; Testing loss is: 0.035
22/03/2022 04:52:52 15: Training loss is: 0.003; Testing loss is: 0.007
22/03/2022 04:57:48 15: Training loss is: 0.011; Testing loss is: 0.002
22/03/2022 05:02:52 15: Training loss is: 0.004; Testing loss is: 0.018
22/03/2022 05:08:15 15: Training loss is: 0.021; Testing loss is: 0.016
22/03/2022 05:13:48 15: Training loss is: 0.018; Testing loss is: 0.013
22/03/2022 05:19:39 15: Training loss is: 0.017; Testing loss is: 0.009
22/03/2022 05:25:21 15: Training loss is: 0.014; Testing loss is: 0.003
22/03/2022 05:31:39 15: Training loss is: 0.008; Testing loss is: 0.037
22/03/2022 05:38:08 15: Training loss is: 0.008; Testing loss is: 0.031
22/03/2022 05:44:54 15: Training loss is: 0.012; Testing loss is: 0.005
22/03/2022 05:51:39 15: Training loss is: 0.031; Testing loss is: 0.087
22/03/2022 05:58:15 15: Training loss is: 0.013; Testing loss is: 0.020
22/03/2022 06:04:58 15: Training loss is: 0.015; Testing loss is: 0.007
22/03/2022 06:11:58 15: Training loss is: 0.005; Testing loss is: 0.023
22/03/2022 06:19:18 15: Training loss is: 0.028; Testing loss is: 0.004
22/03/2022 06:27:16 15: Training loss is: 0.014; Testing loss is: 0.014
22/03/2022 06:35:04 15: Training loss is: 0.036; Testing loss is: 0.014
22/03/2022 06:43:05 15: Training loss is: 0.019; Testing loss is: 0.006
22/03/2022 06:51:31 15: Training loss is: 0.021; Testing loss is: 0.005
22/03/2022 07:00:37 15: Training loss is: 0.010; Testing loss is: 0.037
22/03/2022 07:09:54 15: Training loss is: 0.009; Testing loss is: 0.032
22/03/2022 07:19:27 15: Training loss is: 0.015; Testing loss is: 0.005
22/03/2022 07:29:09 15: Training loss is: 0.011; Testing loss is: 0.035
22/03/2022 07:39:12 15: Training loss is: 0.006; Testing loss is: 0.007
22/03/2022 07:49:24 15: Training loss is: 0.018; Testing loss is: 0.057
22/03/2022 07:59:53 15: Training loss is: 0.015; Testing loss is: 0.062
22/03/2022 08:10:32 15: Training loss is: 0.009; Testing loss is: 0.007
22/03/2022 08:21:30 15: Training loss is: 0.012; Testing loss is: 0.079
22/03/2022 08:32:36 15: Training loss is: 0.009; Testing loss is: 0.021
22/03/2022 08:44:02 15: Training loss is: 0.011; Testing loss is: 0.037
22/03/2022 08:55:35 15: Training loss is: 0.017; Testing loss is: 0.006
22/03/2022 09:07:24 15: Training loss is: 0.008; Testing loss is: 0.006
22/03/2022 09:19:27 15: Training loss is: 0.029; Testing loss is: 0.019
22/03/2022 09:31:47 15: Training loss is: 0.011; Testing loss is: 0.126
22/03/2022 09:44:20 15: Training loss is: 0.005; Testing loss is: 0.039
22/03/2022 09:57:12 15: Training loss is: 0.035; Testing loss is: 0.008
22/03/2022 10:09:14 15: Training loss is: 0.021; Testing loss is: 0.135
22/03/2022 10:22:50 15: Training loss is: 0.008; Testing loss is: 0.041
22/03/2022 10:36:52 15: Training loss is: 0.023; Testing loss is: 0.003
22/03/2022 10:51:52 15: Training loss is: 0.022; Testing loss is: 0.011
22/03/2022 11:07:05 15: Training loss is: 0.023; Testing loss is: 0.011
22/03/2022 11:22:50 15: Training loss is: 0.018; Testing loss is: 0.005
22/03/2022 11:38:19 15: Training loss is: 0.011; Testing loss is: 0.062
22/03/2022 11:54:35 15: Training loss is: 0.016; Testing loss is: 0.004
22/03/2022 11:55:30 16: Training loss is: 2.726; Testing loss is: 8.206
22/03/2022 11:56:48 16: Training loss is: 0.006; Testing loss is: 0.035
22/03/2022 11:58:18 16: Training loss is: 0.009; Testing loss is: 0.045
22/03/2022 12:00:08 16: Training loss is: 0.021; Testing loss is: 0.005
22/03/2022 12:01:56 16: Training loss is: 0.007; Testing loss is: 0.019
22/03/2022 12:04:03 16: Training loss is: 0.021; Testing loss is: 0.021
22/03/2022 12:06:29 16: Training loss is: 0.018; Testing loss is: 0.020
22/03/2022 12:09:14 16: Training loss is: 0.017; Testing loss is: 0.018
22/03/2022 12:12:04 16: Training loss is: 0.022; Testing loss is: 0.008
22/03/2022 12:15:06 16: Training loss is: 0.016; Testing loss is: 0.025
22/03/2022 12:18:19 16: Training loss is: 0.004; Testing loss is: 0.032
22/03/2022 12:22:10 16: Training loss is: 0.034; Testing loss is: 0.065
22/03/2022 12:26:15 16: Training loss is: 0.024; Testing loss is: 0.033
22/03/2022 12:30:41 16: Training loss is: 0.012; Testing loss is: 0.007
22/03/2022 12:35:17 16: Training loss is: 0.011; Testing loss is: 0.068
22/03/2022 12:39:58 16: Training loss is: 0.018; Testing loss is: 0.047
22/03/2022 12:44:59 16: Training loss is: 0.007; Testing loss is: 0.050
22/03/2022 12:50:23 16: Training loss is: 0.002; Testing loss is: 0.013
22/03/2022 12:55:56 16: Training loss is: 0.012; Testing loss is: 0.011
22/03/2022 13:02:10 16: Training loss is: 0.010; Testing loss is: 0.311
22/03/2022 13:09:34 16: Training loss is: 0.030; Testing loss is: 0.012
22/03/2022 13:17:11 16: Training loss is: 0.013; Testing loss is: 0.013
22/03/2022 13:22:43 16: Training loss is: 0.017; Testing loss is: 0.008
22/03/2022 13:28:30 16: Training loss is: 0.010; Testing loss is: 0.028
22/03/2022 13:34:26 16: Training loss is: 0.028; Testing loss is: 0.006
22/03/2022 13:40:36 16: Training loss is: 0.025; Testing loss is: 0.030
22/03/2022 13:46:57 16: Training loss is: 0.015; Testing loss is: 0.029
22/03/2022 13:53:36 16: Training loss is: 0.009; Testing loss is: 0.015
22/03/2022 14:00:21 16: Training loss is: 0.011; Testing loss is: 0.037
22/03/2022 14:07:24 16: Training loss is: 0.006; Testing loss is: 0.021
22/03/2022 14:14:35 16: Training loss is: 0.006; Testing loss is: 0.017
22/03/2022 14:22:02 16: Training loss is: 0.027; Testing loss is: 0.023
22/03/2022 14:29:39 16: Training loss is: 0.016; Testing loss is: 0.021
22/03/2022 14:37:31 16: Training loss is: 0.013; Testing loss is: 0.043
22/03/2022 14:45:33 16: Training loss is: 0.016; Testing loss is: 0.007
22/03/2022 14:53:51 16: Training loss is: 0.019; Testing loss is: 0.031
22/03/2022 15:02:17 16: Training loss is: 0.004; Testing loss is: 0.036
22/03/2022 15:10:59 16: Training loss is: 0.013; Testing loss is: 0.073
22/03/2022 15:19:51 16: Training loss is: 0.008; Testing loss is: 0.036
22/03/2022 15:29:02 16: Training loss is: 0.008; Testing loss is: 0.023
22/03/2022 15:38:22 16: Training loss is: 0.011; Testing loss is: 0.175
22/03/2022 15:47:57 16: Training loss is: 0.002; Testing loss is: 0.060
22/03/2022 15:57:41 16: Training loss is: 0.014; Testing loss is: 0.113
22/03/2022 16:07:40 16: Training loss is: 0.018; Testing loss is: 0.010
22/03/2022 16:17:49 16: Training loss is: 0.018; Testing loss is: 0.003
22/03/2022 16:28:13 16: Training loss is: 0.014; Testing loss is: 0.039
22/03/2022 16:38:46 16: Training loss is: 0.016; Testing loss is: 0.020
22/03/2022 16:49:36 16: Training loss is: 0.020; Testing loss is: 0.007
22/03/2022 17:00:35 16: Training loss is: 0.017; Testing loss is: 0.021
22/03/2022 17:11:51 16: Training loss is: 0.023; Testing loss is: 0.047
22/03/2022 17:23:16 16: Training loss is: 0.013; Testing loss is: 0.011
22/03/2022 17:34:57 16: Training loss is: 0.007; Testing loss is: 0.122
22/03/2022 17:46:46 16: Training loss is: 0.010; Testing loss is: 0.124
22/03/2022 17:58:51 16: Training loss is: 0.005; Testing loss is: 0.024
22/03/2022 18:11:05 16: Training loss is: 0.015; Testing loss is: 0.018
22/03/2022 18:23:36 16: Training loss is: 0.026; Testing loss is: 0.012
22/03/2022 18:36:14 16: Training loss is: 0.010; Testing loss is: 0.147
22/03/2022 18:49:10 16: Training loss is: 0.022; Testing loss is: 0.015
22/03/2022 19:02:15 16: Training loss is: 0.022; Testing loss is: 0.048
22/03/2022 19:15:47 16: Training loss is: 0.003; Testing loss is: 0.006
22/03/2022 19:16:35 17: Training loss is: 2.434; Testing loss is: 9.013
22/03/2022 19:17:40 17: Training loss is: 0.011; Testing loss is: 0.007
22/03/2022 19:18:54 17: Training loss is: 0.008; Testing loss is: 0.013
22/03/2022 19:20:26 17: Training loss is: 0.007; Testing loss is: 0.033
22/03/2022 19:22:05 17: Training loss is: 0.023; Testing loss is: 0.004
22/03/2022 19:24:03 17: Training loss is: 0.015; Testing loss is: 0.008
22/03/2022 19:26:09 17: Training loss is: 0.020; Testing loss is: 0.017
22/03/2022 19:28:31 17: Training loss is: 0.012; Testing loss is: 0.031
22/03/2022 19:31:03 17: Training loss is: 0.006; Testing loss is: 0.117
22/03/2022 19:33:52 17: Training loss is: 0.027; Testing loss is: 0.005
22/03/2022 19:36:49 17: Training loss is: 0.017; Testing loss is: 0.007
22/03/2022 19:40:03 17: Training loss is: 0.004; Testing loss is: 0.031
22/03/2022 19:43:25 17: Training loss is: 0.020; Testing loss is: 0.023
22/03/2022 19:47:03 17: Training loss is: 0.012; Testing loss is: 0.026
22/03/2022 19:50:51 17: Training loss is: 0.014; Testing loss is: 0.051
22/03/2022 19:54:54 17: Training loss is: 0.027; Testing loss is: 0.022
22/03/2022 19:59:06 17: Training loss is: 0.023; Testing loss is: 0.088
22/03/2022 20:03:36 17: Training loss is: 0.013; Testing loss is: 0.007
22/03/2022 20:08:14 17: Training loss is: 0.016; Testing loss is: 0.029
22/03/2022 20:13:08 17: Training loss is: 0.011; Testing loss is: 0.028
22/03/2022 20:18:11 17: Training loss is: 0.012; Testing loss is: 0.014
22/03/2022 20:23:30 17: Training loss is: 0.016; Testing loss is: 0.026
22/03/2022 20:28:59 17: Training loss is: 0.007; Testing loss is: 0.038
22/03/2022 20:34:44 17: Training loss is: 0.006; Testing loss is: 0.035
22/03/2022 20:40:37 17: Training loss is: 0.018; Testing loss is: 0.022
22/03/2022 20:46:47 17: Training loss is: 0.021; Testing loss is: 0.008
22/03/2022 20:53:05 17: Training loss is: 0.018; Testing loss is: 0.024
22/03/2022 20:59:39 17: Training loss is: 0.008; Testing loss is: 0.067
22/03/2022 21:06:22 17: Training loss is: 0.016; Testing loss is: 0.054
22/03/2022 21:13:21 17: Training loss is: 0.007; Testing loss is: 0.022
22/03/2022 21:20:29 17: Training loss is: 0.010; Testing loss is: 0.029
22/03/2022 21:27:53 17: Training loss is: 0.013; Testing loss is: 0.055
22/03/2022 21:35:26 17: Training loss is: 0.021; Testing loss is: 0.031
22/03/2022 21:43:16 17: Training loss is: 0.010; Testing loss is: 0.047
22/03/2022 21:51:13 17: Training loss is: 0.031; Testing loss is: 0.007
22/03/2022 21:59:28 17: Training loss is: 0.038; Testing loss is: 0.027
22/03/2022 22:07:51 17: Training loss is: 0.011; Testing loss is: 0.040
22/03/2022 22:16:30 17: Training loss is: 0.019; Testing loss is: 0.060
22/03/2022 22:25:18 17: Training loss is: 0.007; Testing loss is: 0.017
22/03/2022 22:35:11 17: Training loss is: 0.010; Testing loss is: 0.040
22/03/2022 22:45:22 17: Training loss is: 0.014; Testing loss is: 0.015
22/03/2022 22:55:51 17: Training loss is: 0.026; Testing loss is: 0.008
22/03/2022 23:06:31 17: Training loss is: 0.016; Testing loss is: 0.024
22/03/2022 23:17:18 17: Training loss is: 0.014; Testing loss is: 0.067
22/03/2022 23:27:48 17: Training loss is: 0.020; Testing loss is: 0.025
22/03/2022 23:39:12 17: Training loss is: 0.011; Testing loss is: 0.013
22/03/2022 23:50:20 17: Training loss is: 0.017; Testing loss is: 0.006
23/03/2022 00:01:06 17: Training loss is: 0.034; Testing loss is: 0.035
23/03/2022 00:11:59 17: Training loss is: 0.003; Testing loss is: 0.032
23/03/2022 00:23:09 17: Training loss is: 0.016; Testing loss is: 0.003
23/03/2022 00:34:29 17: Training loss is: 0.016; Testing loss is: 0.019
23/03/2022 00:46:18 17: Training loss is: 0.020; Testing loss is: 0.009
23/03/2022 00:59:20 17: Training loss is: 0.006; Testing loss is: 0.049
23/03/2022 01:12:38 17: Training loss is: 0.005; Testing loss is: 0.115
23/03/2022 01:26:05 17: Training loss is: 0.017; Testing loss is: 0.093
23/03/2022 01:39:36 17: Training loss is: 0.004; Testing loss is: 0.010
23/03/2022 01:53:19 17: Training loss is: 0.021; Testing loss is: 0.017
23/03/2022 02:07:35 17: Training loss is: 0.012; Testing loss is: 0.155
23/03/2022 02:20:41 17: Training loss is: 0.002; Testing loss is: 0.138
23/03/2022 02:34:57 17: Training loss is: 0.026; Testing loss is: 0.003
23/03/2022 02:35:48 18: Training loss is: 2.617; Testing loss is: 7.767
23/03/2022 02:36:58 18: Training loss is: 0.002; Testing loss is: 0.028
23/03/2022 02:38:18 18: Training loss is: 0.004; Testing loss is: 0.039
23/03/2022 02:39:57 18: Training loss is: 0.016; Testing loss is: 0.034
23/03/2022 02:41:45 18: Training loss is: 0.017; Testing loss is: 0.013
23/03/2022 02:43:49 18: Training loss is: 0.003; Testing loss is: 0.005
23/03/2022 02:45:58 18: Training loss is: 0.007; Testing loss is: 0.031
23/03/2022 02:48:25 18: Training loss is: 0.009; Testing loss is: 0.046
23/03/2022 02:51:02 18: Training loss is: 0.023; Testing loss is: 0.079
23/03/2022 02:53:55 18: Training loss is: 0.004; Testing loss is: 0.029
23/03/2022 02:56:56 18: Training loss is: 0.012; Testing loss is: 0.039
23/03/2022 03:00:15 18: Training loss is: 0.010; Testing loss is: 0.021
23/03/2022 03:03:42 18: Training loss is: 0.008; Testing loss is: 0.022
23/03/2022 03:07:26 18: Training loss is: 0.016; Testing loss is: 0.007
23/03/2022 03:11:23 18: Training loss is: 0.007; Testing loss is: 0.056
23/03/2022 03:15:32 18: Training loss is: 0.009; Testing loss is: 0.014
23/03/2022 03:19:52 18: Training loss is: 0.007; Testing loss is: 0.004
23/03/2022 03:24:28 18: Training loss is: 0.026; Testing loss is: 0.016
23/03/2022 03:29:15 18: Training loss is: 0.010; Testing loss is: 0.009
23/03/2022 03:34:20 18: Training loss is: 0.018; Testing loss is: 0.020
23/03/2022 03:39:46 18: Training loss is: 0.007; Testing loss is: 0.023
23/03/2022 03:45:16 18: Training loss is: 0.011; Testing loss is: 0.019
23/03/2022 03:50:53 18: Training loss is: 0.011; Testing loss is: 0.059
23/03/2022 03:56:46 18: Training loss is: 0.010; Testing loss is: 0.044
23/03/2022 04:02:45 18: Training loss is: 0.010; Testing loss is: 0.021
23/03/2022 04:09:00 18: Training loss is: 0.017; Testing loss is: 0.031
23/03/2022 04:15:34 18: Training loss is: 0.021; Testing loss is: 0.012
23/03/2022 04:22:49 18: Training loss is: 0.013; Testing loss is: 0.017
23/03/2022 04:30:14 18: Training loss is: 0.021; Testing loss is: 0.060
23/03/2022 04:37:55 18: Training loss is: 0.011; Testing loss is: 0.047
23/03/2022 04:45:43 18: Training loss is: 0.017; Testing loss is: 0.007
23/03/2022 04:53:07 18: Training loss is: 0.014; Testing loss is: 0.037
23/03/2022 05:00:44 18: Training loss is: 0.014; Testing loss is: 0.051
23/03/2022 05:08:50 18: Training loss is: 0.004; Testing loss is: 0.013
23/03/2022 05:17:01 18: Training loss is: 0.011; Testing loss is: 0.017
23/03/2022 05:25:28 18: Training loss is: 0.021; Testing loss is: 0.004
23/03/2022 05:34:02 18: Training loss is: 0.013; Testing loss is: 0.049
23/03/2022 05:43:20 18: Training loss is: 0.006; Testing loss is: 0.007
23/03/2022 05:53:05 18: Training loss is: 0.024; Testing loss is: 0.023
23/03/2022 06:03:09 18: Training loss is: 0.014; Testing loss is: 0.047
23/03/2022 06:13:22 18: Training loss is: 0.023; Testing loss is: 0.007
23/03/2022 06:23:54 18: Training loss is: 0.011; Testing loss is: 0.077
23/03/2022 06:34:07 18: Training loss is: 0.018; Testing loss is: 0.010
23/03/2022 06:44:58 18: Training loss is: 0.015; Testing loss is: 0.002
23/03/2022 06:55:55 18: Training loss is: 0.021; Testing loss is: 0.017
23/03/2022 07:06:34 18: Training loss is: 0.024; Testing loss is: 0.042
23/03/2022 07:17:07 18: Training loss is: 0.032; Testing loss is: 0.048
23/03/2022 07:27:53 18: Training loss is: 0.017; Testing loss is: 0.017
23/03/2022 07:38:49 18: Training loss is: 0.016; Testing loss is: 0.006
23/03/2022 07:49:59 18: Training loss is: 0.006; Testing loss is: 0.009
23/03/2022 08:01:20 18: Training loss is: 0.034; Testing loss is: 0.050
23/03/2022 08:12:57 18: Training loss is: 0.006; Testing loss is: 0.072
23/03/2022 08:25:21 18: Training loss is: 0.018; Testing loss is: 0.007
23/03/2022 08:38:39 18: Training loss is: 0.012; Testing loss is: 0.025
23/03/2022 08:51:29 18: Training loss is: 0.011; Testing loss is: 0.075
23/03/2022 09:03:58 18: Training loss is: 0.010; Testing loss is: 0.020
23/03/2022 09:17:28 18: Training loss is: 0.013; Testing loss is: 0.106
23/03/2022 09:31:01 18: Training loss is: 0.001; Testing loss is: 0.039
23/03/2022 09:44:30 18: Training loss is: 0.022; Testing loss is: 0.038
23/03/2022 09:59:08 18: Training loss is: 0.018; Testing loss is: 0.036
23/03/2022 09:59:59 19: Training loss is: 2.084; Testing loss is: 7.657
23/03/2022 10:01:09 19: Training loss is: 0.020; Testing loss is: 0.013
23/03/2022 10:02:30 19: Training loss is: 0.010; Testing loss is: 0.083
23/03/2022 10:04:08 19: Training loss is: 0.005; Testing loss is: 0.079
23/03/2022 10:05:57 19: Training loss is: 0.023; Testing loss is: 0.015
23/03/2022 10:08:04 19: Training loss is: 0.003; Testing loss is: 0.031
23/03/2022 10:10:21 19: Training loss is: 0.014; Testing loss is: 0.076
23/03/2022 10:12:49 19: Training loss is: 0.013; Testing loss is: 0.008
23/03/2022 10:15:20 19: Training loss is: 0.018; Testing loss is: 0.001
23/03/2022 10:18:07 19: Training loss is: 0.009; Testing loss is: 0.014
23/03/2022 10:21:03 19: Training loss is: 0.004; Testing loss is: 0.010
23/03/2022 10:24:15 19: Training loss is: 0.006; Testing loss is: 0.036
23/03/2022 10:27:36 19: Training loss is: 0.004; Testing loss is: 0.118
23/03/2022 10:31:13 19: Training loss is: 0.013; Testing loss is: 0.016
23/03/2022 10:34:59 19: Training loss is: 0.007; Testing loss is: 0.040
23/03/2022 10:39:01 19: Training loss is: 0.024; Testing loss is: 0.022
23/03/2022 10:43:12 19: Training loss is: 0.012; Testing loss is: 0.012
23/03/2022 10:47:40 19: Training loss is: 0.030; Testing loss is: 0.020
23/03/2022 10:52:16 19: Training loss is: 0.028; Testing loss is: 0.010
23/03/2022 10:57:09 19: Training loss is: 0.028; Testing loss is: 0.006
23/03/2022 11:02:11 19: Training loss is: 0.013; Testing loss is: 0.019
23/03/2022 11:07:29 19: Training loss is: 0.026; Testing loss is: 0.013
23/03/2022 11:12:55 19: Training loss is: 0.018; Testing loss is: 0.019
23/03/2022 11:18:38 19: Training loss is: 0.021; Testing loss is: 0.030
23/03/2022 11:24:29 19: Training loss is: 0.042; Testing loss is: 0.037
23/03/2022 11:30:37 19: Training loss is: 0.031; Testing loss is: 0.021
23/03/2022 11:36:54 19: Training loss is: 0.015; Testing loss is: 0.081
23/03/2022 11:43:27 19: Training loss is: 0.013; Testing loss is: 0.079
23/03/2022 11:50:09 19: Training loss is: 0.005; Testing loss is: 0.052
23/03/2022 11:57:07 19: Training loss is: 0.011; Testing loss is: 0.060
23/03/2022 12:04:14 19: Training loss is: 0.008; Testing loss is: 0.052
23/03/2022 12:11:37 19: Training loss is: 0.013; Testing loss is: 0.026
23/03/2022 12:19:08 19: Training loss is: 0.009; Testing loss is: 0.052
23/03/2022 12:26:56 19: Training loss is: 0.013; Testing loss is: 0.022
23/03/2022 12:34:53 19: Training loss is: 0.005; Testing loss is: 0.005
23/03/2022 12:43:07 19: Training loss is: 0.012; Testing loss is: 0.005
23/03/2022 12:51:29 19: Training loss is: 0.007; Testing loss is: 0.018
23/03/2022 13:00:07 19: Training loss is: 0.002; Testing loss is: 0.007
23/03/2022 13:08:54 19: Training loss is: 0.019; Testing loss is: 0.183
23/03/2022 13:17:58 19: Training loss is: 0.011; Testing loss is: 0.028
23/03/2022 13:27:11 19: Training loss is: 0.015; Testing loss is: 0.015
23/03/2022 13:36:39 19: Training loss is: 0.019; Testing loss is: 0.033
23/03/2022 13:46:17 19: Training loss is: 0.010; Testing loss is: 0.006
23/03/2022 13:56:11 19: Training loss is: 0.005; Testing loss is: 0.039
23/03/2022 14:06:14 19: Training loss is: 0.021; Testing loss is: 0.020
23/03/2022 14:16:33 19: Training loss is: 0.004; Testing loss is: 0.026
23/03/2022 14:27:01 19: Training loss is: 0.028; Testing loss is: 0.005
23/03/2022 14:37:45 19: Training loss is: 0.021; Testing loss is: 0.016
23/03/2022 14:49:21 19: Training loss is: 0.006; Testing loss is: 0.007
23/03/2022 15:00:52 19: Training loss is: 0.004; Testing loss is: 0.024
23/03/2022 15:13:23 19: Training loss is: 0.004; Testing loss is: 0.005
23/03/2022 15:25:29 19: Training loss is: 0.002; Testing loss is: 0.063
23/03/2022 15:37:16 19: Training loss is: 0.003; Testing loss is: 0.077
23/03/2022 15:49:37 19: Training loss is: 0.005; Testing loss is: 0.029
23/03/2022 16:03:06 19: Training loss is: 0.009; Testing loss is: 0.018
23/03/2022 16:16:54 19: Training loss is: 0.009; Testing loss is: 0.030
23/03/2022 16:30:47 19: Training loss is: 0.017; Testing loss is: 0.022
23/03/2022 16:45:01 19: Training loss is: 0.026; Testing loss is: 0.004
23/03/2022 16:58:49 19: Training loss is: 0.017; Testing loss is: 0.011
23/03/2022 17:12:12 19: Training loss is: 0.026; Testing loss is: 0.021
23/03/2022 17:12:59 20: Training loss is: 0.650; Testing loss is: 6.847
23/03/2022 17:14:04 20: Training loss is: 0.004; Testing loss is: 0.017
23/03/2022 17:15:17 20: Training loss is: 0.018; Testing loss is: 0.008
23/03/2022 17:16:48 20: Training loss is: 0.024; Testing loss is: 0.027
23/03/2022 17:18:27 20: Training loss is: 0.020; Testing loss is: 0.005
23/03/2022 17:20:23 20: Training loss is: 0.010; Testing loss is: 0.014
23/03/2022 17:22:28 20: Training loss is: 0.014; Testing loss is: 0.048
23/03/2022 17:24:50 20: Training loss is: 0.014; Testing loss is: 0.075
23/03/2022 17:27:22 20: Training loss is: 0.011; Testing loss is: 0.028
23/03/2022 17:30:26 20: Training loss is: 0.004; Testing loss is: 0.007
23/03/2022 17:33:39 20: Training loss is: 0.028; Testing loss is: 0.006
23/03/2022 17:37:05 20: Training loss is: 0.017; Testing loss is: 0.056
23/03/2022 17:40:27 20: Training loss is: 0.011; Testing loss is: 0.041
23/03/2022 17:44:05 20: Training loss is: 0.009; Testing loss is: 0.067
23/03/2022 17:47:51 20: Training loss is: 0.015; Testing loss is: 0.030
23/03/2022 17:51:54 20: Training loss is: 0.026; Testing loss is: 0.050
23/03/2022 17:56:05 20: Training loss is: 0.023; Testing loss is: 0.009
23/03/2022 18:00:34 20: Training loss is: 0.004; Testing loss is: 0.024
23/03/2022 18:05:11 20: Training loss is: 0.008; Testing loss is: 0.060
23/03/2022 18:10:05 20: Training loss is: 0.021; Testing loss is: 0.036
23/03/2022 18:15:09 20: Training loss is: 0.021; Testing loss is: 0.069
23/03/2022 18:21:00 20: Training loss is: 0.014; Testing loss is: 0.050
23/03/2022 18:27:02 20: Training loss is: 0.004; Testing loss is: 0.010
23/03/2022 18:33:21 20: Training loss is: 0.015; Testing loss is: 0.198
23/03/2022 18:39:51 20: Training loss is: 0.007; Testing loss is: 0.030
23/03/2022 18:46:36 20: Training loss is: 0.010; Testing loss is: 0.038
23/03/2022 18:53:33 20: Training loss is: 0.014; Testing loss is: 0.040
23/03/2022 19:00:49 20: Training loss is: 0.017; Testing loss is: 0.021
23/03/2022 19:08:13 20: Training loss is: 0.016; Testing loss is: 0.019
23/03/2022 19:15:52 20: Training loss is: 0.010; Testing loss is: 0.019
23/03/2022 19:23:14 20: Training loss is: 0.019; Testing loss is: 0.006
23/03/2022 19:30:48 20: Training loss is: 0.014; Testing loss is: 0.061
23/03/2022 19:38:31 20: Training loss is: 0.013; Testing loss is: 0.003
23/03/2022 19:46:36 20: Training loss is: 0.035; Testing loss is: 0.003
23/03/2022 19:54:45 20: Training loss is: 0.006; Testing loss is: 0.017
23/03/2022 20:03:12 20: Training loss is: 0.009; Testing loss is: 0.012
23/03/2022 20:12:29 20: Training loss is: 0.008; Testing loss is: 0.039
23/03/2022 20:22:04 20: Training loss is: 0.001; Testing loss is: 0.116
23/03/2022 20:31:47 20: Training loss is: 0.009; Testing loss is: 0.006
23/03/2022 20:41:50 20: Training loss is: 0.017; Testing loss is: 0.004
23/03/2022 20:52:02 20: Training loss is: 0.006; Testing loss is: 0.022
23/03/2022 21:02:32 20: Training loss is: 0.020; Testing loss is: 0.031
23/03/2022 21:13:13 20: Training loss is: 0.019; Testing loss is: 0.005
23/03/2022 21:24:12 20: Training loss is: 0.002; Testing loss is: 0.026
23/03/2022 21:35:20 20: Training loss is: 0.017; Testing loss is: 0.054
23/03/2022 21:46:45 20: Training loss is: 0.002; Testing loss is: 0.044
23/03/2022 21:57:18 20: Training loss is: 0.013; Testing loss is: 0.052
23/03/2022 22:08:06 20: Training loss is: 0.014; Testing loss is: 0.035
23/03/2022 22:19:02 20: Training loss is: 0.006; Testing loss is: 0.004
23/03/2022 22:30:15 20: Training loss is: 0.016; Testing loss is: 0.152
23/03/2022 22:41:36 20: Training loss is: 0.024; Testing loss is: 0.008
23/03/2022 22:53:58 20: Training loss is: 0.011; Testing loss is: 0.045
23/03/2022 23:06:59 20: Training loss is: 0.018; Testing loss is: 0.014
23/03/2022 23:20:16 20: Training loss is: 0.016; Testing loss is: 0.038
23/03/2022 23:33:35 20: Training loss is: 0.009; Testing loss is: 0.228
23/03/2022 23:47:22 20: Training loss is: 0.009; Testing loss is: 0.011
24/03/2022 00:01:18 20: Training loss is: 0.005; Testing loss is: 0.018
24/03/2022 00:15:33 20: Training loss is: 0.012; Testing loss is: 0.033
24/03/2022 00:29:58 20: Training loss is: 0.029; Testing loss is: 0.003
24/03/2022 00:44:02 20: Training loss is: 0.026; Testing loss is: 0.024
